base_oid	dirty_set_sha	unit	subsystem	language	generated	test	blob_oid	path	start_line	end_line	reviewer	status	finding_ids	fix_commit	verification
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	04f00ad3405a9b2d54e44930120246e9b84eb20a	lib/api-zod/src/generated/types/resolveOptionContractParams.ts	1	15		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	4280fa134ee41751d85e380a9c357c3aacc23d3a	lib/api-zod/src/generated/types/robinhoodConnectResponse.ts	1	19		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	ad2b2f010cee6f32e2165d0c8d47d378ea1d8fc6	lib/api-zod/src/generated/types/robinhoodConnectResponseProvider.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	a4cde8ec74cdc951a9e5d645f73c8b2b4a4c3274	lib/api-zod/src/generated/types/robinhoodConnectionSyncAccount.ts	1	30		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	6171341fcb6b6a139558050c33a8cab458aea4d4	lib/api-zod/src/generated/types/robinhoodConnectionSyncAccountMode.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	f5a591f37b2bfbaa979798aedf34f05d7bb09c8b	lib/api-zod/src/generated/types/robinhoodConnectionSyncAccountStatus.ts	1	16		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	71326284fbe96b76f3381fa8fce8e63127bd2bfb	lib/api-zod/src/generated/types/robinhoodConnectionSyncConnection.ts	1	26		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	71d1eede23d21701cbea858c516ae6f2f452b094	lib/api-zod/src/generated/types/robinhoodConnectionSyncConnectionConnectionKind.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	599e97100d74413ef29e870d23faa0f187c8d1d6	lib/api-zod/src/generated/types/robinhoodConnectionSyncConnectionMode.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	b31f3ae2e7e1646c8afa1fe4a0e4a9c930207ebb	lib/api-zod/src/generated/types/robinhoodConnectionSyncConnectionProvider.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	7d78eaac76177f7aa5bd41a14f8ec08ac5f8373f	lib/api-zod/src/generated/types/robinhoodConnectionSyncConnectionStatus.ts	1	16		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	976a868648ce08a4febfe8d7c922aee1f1ef70c8	lib/api-zod/src/generated/types/robinhoodOAuthMetadataReadiness.ts	1	18		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	a2a4c7964b5129ba83d466397ae840b619334039	lib/api-zod/src/generated/types/robinhoodReadinessResponse.ts	1	30		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	a0d2a6c78007911743ba4cd9b214fbe5cda55b85	lib/api-zod/src/generated/types/robinhoodReadinessResponsePrerequisites.ts	1	12		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	1b765449bb7774124eb3b9688653222e10199529	lib/api-zod/src/generated/types/robinhoodReadinessResponseProvider.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	0be667810ffc856f43531bbc7f5eeca0bd7d473b	lib/api-zod/src/generated/types/robinhoodReadinessResponseUpstream.ts	1	13		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	39f2e38ab2c47bc7315d883b639a58c9c641982e	lib/api-zod/src/generated/types/robinhoodReadinessStatus.ts	1	16		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	57e20189fcc283722136ef37da4b7e1b38c2b2cf	lib/api-zod/src/generated/types/robinhoodUserReadiness.ts	1	22		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	8a041d45510cebb437a8d91b5ba28d421f2ae4d3	lib/api-zod/src/generated/types/robinhoodUserReadinessNextAction.ts	1	17		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	36ae44b382b5dd265f5ad1c21b942e8a894d4f26	lib/api-zod/src/generated/types/robinhoodUserReadinessStatus.ts	1	17		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	5a63b005e33abeb43a82546604167bc24e7fdd36	lib/api-zod/src/generated/types/runSignalOptionsShadowBackfillBody.ts	1	22		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	1e8ee205b07b45439bef40182e07e16671178443	lib/api-zod/src/generated/types/runtimeApiDiagnostics.ts	1	13		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	dc15fd084fc51451baa1c4b4d433bf58a35f416b	lib/api-zod/src/generated/types/runtimeDiagnosticsResponse.ts	1	20		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	e776399752b20531060752e90af414bfca51138b	lib/api-zod/src/generated/types/runtimeIbkrDiagnostics.ts	1	82		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	3f145d26a19b645d1ef99455ec3a52d4882868fb	lib/api-zod/src/generated/types/runtimeIbkrDiagnosticsDesktopAgentCompatibility.ts	1	19		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	78b6ad9e2b895ed92b19ca87e57d5ce43d1a571c	lib/api-zod/src/generated/types/runtimeIbkrDiagnosticsMarketDataMode.ts	1	21		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	df14befe71c150012c35484bf97bee13257da0f0	lib/api-zod/src/generated/types/runtimeIbkrDiagnosticsStreamState.ts	1	23		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	04d90bad94191d7b7b826653004a26f7e6f36eba	lib/api-zod/src/generated/types/runtimeIbkrDiagnosticsTransport.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	7f674c9e1299ae38b9beb8733aee517044cebadb	lib/api-zod/src/generated/types/runtimeMemoryDiagnostics.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	4c5a30294e3b9b4ffeafaeeed7db4a5e4ca890af	lib/api-zod/src/generated/types/runtimeOrderCapabilityDiagnostics.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	471c85cad2501d6d1dd38923ce378eb700e98132	lib/api-zod/src/generated/types/schwabConnectResponse.ts	1	19		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	1a1c2cc4a7b280118e580780ef16c1072973c82a	lib/api-zod/src/generated/types/schwabConnectResponseProvider.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	85b1f9ed171f1ac3c7c0f19d89e85c77b9feb587	lib/api-zod/src/generated/types/schwabConnectionSyncAccount.ts	1	28		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	a2bcb432695fb57e055fa7f8bfacf95cf26e5249	lib/api-zod/src/generated/types/schwabConnectionSyncAccountMode.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	72608b6195a92c8586a4787358fc1b5b08d5db0a	lib/api-zod/src/generated/types/schwabConnectionSyncConnection.ts	1	26		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	1cd7f3c891459672fc5b16b77b583cab7fa6e90c	lib/api-zod/src/generated/types/schwabConnectionSyncConnectionConnectionKind.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	0c0f8a4a3fb4bbff996698047bc1e3745d768c1c	lib/api-zod/src/generated/types/schwabConnectionSyncConnectionMode.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	37065a816c502403ed09d352cdabe10bb0ad8447	lib/api-zod/src/generated/types/schwabConnectionSyncConnectionProvider.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	97e9793fbe2aa358775faf0841bf7c65d5c4b8e0	lib/api-zod/src/generated/types/schwabConnectionSyncConnectionStatus.ts	1	16		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	fc04cc7ff0a2fea089cf587bdd28c8f0ef5458e6	lib/api-zod/src/generated/types/schwabEquityOrderAccount.ts	1	27		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	ae7a6a50a4037c27b8c58c5ae2e1cc43bbd5e708	lib/api-zod/src/generated/types/schwabEquityOrderAccountMode.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	9706bbba410ed7c86f22e624a3c7e5d6e03a0411	lib/api-zod/src/generated/types/schwabEquityOrderAction.ts	1	17		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	53e78b1b25aeba8b234b4d5ca054c911f679327a	lib/api-zod/src/generated/types/schwabEquityOrderCancelBody.ts	1	15		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	9dc2cdb2c8e15051a7fe859f847a780132c8abbc	lib/api-zod/src/generated/types/schwabEquityOrderCancelResponse.ts	1	21		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	b72f71ee73ad4706be9d5cc3b2146e745b759c54	lib/api-zod/src/generated/types/schwabEquityOrderCancelResponseProvider.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	6c755562fdabebb3c52808d3ad74920c32e6ca1b	lib/api-zod/src/generated/types/schwabEquityOrderCancelResponseStatus.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	79ae1f43326c3b0efb972d3941d46f94a8f039ef	lib/api-zod/src/generated/types/schwabEquityOrderPreviewBody.ts	1	29		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	0909fac3edc93759dfedd2441b9542493016957f	lib/api-zod/src/generated/types/schwabEquityOrderPreviewResponse.ts	1	20	codex/unit02_schwab_preview_audit; codex/unit02_bars_freshness_review	reviewed_fixed	PT-API-SCHWAB-PREVIEW-001	2d51cc4c	Full baseline and regenerated response type reviewed; arbitrary raw provider member removed while the closed normalized response and provider error path remain; exact generated boundary independently approved
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	7a13e25e6aa32b84eaafeda64a3d72b5e421086e	lib/api-zod/src/generated/types/schwabEquityOrderPreviewResponsePreview.ts	1	9	codex/unit02_schwab_preview_audit; codex/unit02_bars_freshness_review	reviewed_fixed	PT-API-SCHWAB-PREVIEW-001	2d51cc4c	Full nine-line baseline generated alias reviewed and deleted after a zero-consumer census; canonical generation and independent exact-hash review pass
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	57d8f177630ac27c6ebf039bca56d6605d514843	lib/api-zod/src/generated/types/schwabEquityOrderPreviewResponseProvider.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	66befd9bec3c08fa947e5f4a15716bbf522f46d0	lib/api-zod/src/generated/types/schwabEquityOrderSubmitBody.ts	1	17		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	c94fad5567214dc4d1cb192e1af2d932c5f0a39e	lib/api-zod/src/generated/types/schwabEquityOrderSubmitResponse.ts	1	21	codex/unit02_schwab_reconciliation_review	reviewed_fixed	PT-API-SCHWAB-RECONCILIATION-001	5562e01c	Full baseline and regenerated response type reviewed; service-emitted reconciliation fields are optional additive members and the exact generated boundary received independent approval
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	67489be6210a0e2064856702e261b2bca610f23c	lib/api-zod/src/generated/types/schwabEquityOrderSubmitResponseProvider.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	44e4c1955fd53320cf6de7c7797631b4951d4bea	lib/api-zod/src/generated/types/schwabEquityOrderSubmitResponseStatus.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	fcccf111d4c37d3ff8b2f25583fec2f6b558df98	lib/api-zod/src/generated/types/schwabEquityOrderType.ts	1	17		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	07345fa9bb9446fe984a0a8647ebaca331e14131	lib/api-zod/src/generated/types/schwabEquityTimeInForce.ts	1	16		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	46b12db0431677da4fa4bd04ea374e45e4756f70	lib/api-zod/src/generated/types/schwabEquityTradingSession.ts	1	17		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	6beb65a08b01dc1eeb1fe6988555796d2725cc7b	lib/api-zod/src/generated/types/schwabReadinessResponse.ts	1	30		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	de9ec1b5cf38408c2dec741a5ba17c16c2eb3566	lib/api-zod/src/generated/types/schwabReadinessResponsePrerequisites.ts	1	13		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	0a10da9ef77876be89ce3920cdd0d33102e0cca1	lib/api-zod/src/generated/types/schwabReadinessResponseProvider.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	bf856f73a325d1354fbe5de9e0859aeb3b39e328	lib/api-zod/src/generated/types/schwabReadinessResponseReauthRequired.ts	1	13		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	96602e6a84e3780c2f99295456af7e8541db95bc	lib/api-zod/src/generated/types/schwabReadinessResponseReauthRequiredReason.ts	1	15		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	c7c577a3d84b751c95f57367a188c783099ce229	lib/api-zod/src/generated/types/schwabReadinessResponseUpstream.ts	1	13		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	2afcd9085381a05856655d60a65146599a75b5e1	lib/api-zod/src/generated/types/schwabReadinessStatus.ts	1	16		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	fab6614ca9d8f4c3d6ee90da11efcb756eb560b4	lib/api-zod/src/generated/types/schwabUserReadiness.ts	1	25		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	7312be31ac1b0485188daf5bcda2459645be42eb	lib/api-zod/src/generated/types/schwabUserReadinessNextAction.ts	1	18		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	fd019fa1875b7da330716758e400747e021d3b21	lib/api-zod/src/generated/types/schwabUserReadinessStatus.ts	1	18		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	3040e758d4d7bd717f30cab84254e3f9c844cd76	lib/api-zod/src/generated/types/searchSnapTradeAccountSymbolsParams.ts	1	16		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	2befb0d4d2e1814ac791ef1189c1ab5382ec75f1	lib/api-zod/src/generated/types/searchSnapTradeAccountSymbolsResponse.ts	1	22		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	772bd36bee11930774185e64fa71d5a528067552	lib/api-zod/src/generated/types/searchSnapTradeAccountSymbolsResponseProvider.ts	1	14		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	6029e778da5079418b9ad9dafe52b94f6771ab8d	lib/api-zod/src/generated/types/searchUniverseTickersMode.ts	1	15		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	ea90639c343f81a90bcec6078bdf2dfdc6141f98	lib/api-zod/src/generated/types/searchUniverseTickersParams.ts	1	45		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	9d96a817bb75afab547d22f20b4d7d97c38860f4	lib/api-zod/src/generated/types/sessionIbkrRuntime.ts	1	29		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	c178f5d192ec9a2db649cd229f3cf45bbf7652fa	lib/api-zod/src/generated/types/sessionIbkrRuntimeDesktopAgentCompatibility.ts	1	19		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	87ecc43b6c2dc8a5d96954a3484793b3626d1f9d	lib/api-zod/src/generated/types/sessionInfo.ts	1	25		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	0932d9acbadefbb4c6298ca8ed35219a8e769b5a	lib/api-zod/src/generated/types/sessionInfoConfigured.ts	1	13		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	88518f497094d3934e6dac0349d980c573ef0823	lib/api-zod/src/generated/types/sessionMarketDataProviders.ts	1	15		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	36b9ff725bf9e3b3c4c388e8dcd36e1074f0ef0d	lib/api-zod/src/generated/types/sessionMarketDataProvidersResearch.ts	1	11		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	4f0d8cc9967c9ef852e34c2689893087d675b6bf	lib/api-zod/src/generated/types/sessionRuntime.ts	1	12		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	f7e85cd0881f0201b0bfbe3e8b7a47b25a6740cb	lib/api-zod/src/generated/types/setAlgoDeploymentModeRequest.ts	1	12		pending			
0b9fbc9bf2b8a7f43a1fef0c6f9ef52d73191137	bf171d3798105c2b0680665decefef74ae552033ac17e4c1cfce3a3ff013e42f	04-api-zod-generated	api-zod	typescript	1	0	93c1c3b0b9a5df3c7cdd7f032ce3c7de8727a5da	lib/api-zod/src/generated/types/setBrokerAccountInclusionBody.ts	1	11		pending			
